,name,time,tweet,Localization;;
"512,1584207671715954688,,""Antes do 1° turno, uma colega de serviço e eu decidimos perguntar para o nosso gestor geral em qual candidato ele iria votar, e ele disse que não pode votar por ser libanês, mas que votaria no Lula, pois detesta o Bolsonaro.";;
Porém ele não é mt fã do Lula, ele gostou do Ciro;;
"+"",";;
"513,1584207630016606208,,""se eu fosse famosa eu tava lascada.";;
"curto coisa de lula, jair bolsonaro, padre kelmon, ciro, time rival, me time... não vejo o que é, só curto e passo para a próxima foto https://t.co/Uh3O2YNiQa"",";;
"514,1584200820597264384,,""O ódio pelo PT está tão grande que qualquer coisa PIOR que eles é considerado una opção MELHOR.";;
;;
Bolsonaro teve sucesso em causar esse caos na cabeça do eleitor brasileiro.;;
;;
Torço pra que a aliança de Simone, Marina e Lula possam salvar esses corações corrompidos.;;
;;
"E Ciro, vai t*"",";;
"515,1584199508304359425,,""Eu vi os 2 podcasts do Lula todo e as do Ciro no flow, mas a galera de la nao pode ver 10seg do Bolsonaro. Por isso vão ficar alienados para sempre, bizarro!"",";;
"516,1584193111512997888,,""Se o Lula decidisse hj q ia adotar integralmente o plano de governo do Ciro a gente ia descobrir quem tá com vontade msm de """"salvar a democracia"""" Hahaha ";;
"De repente muita gente ia começar a """"perceber"""" que na verdade o Bolsonaro nem é tão ruim assim rsrs";;
"Democracia é só desculpa"",";;
"517,1584190974238298113,,""Pra mim quem deveria ser cancelado são todos os brasileiros que não cogitaram votar em candidato novo e querem só saber de Bolsonaro e Lula, sendo que tinha candidatos ótimos ao cargo que nem o Ciro, vcs preferem votar em quem tem caso de corrupção q solta doq tentar algo novo"",";;
518,1584182452607545344,,Venho trazer uma mensagem de conforto: nós já ganhamos a eleição. Lula ganhará em Minas e a diferença no Nordeste aumentará. Será 52% a 48%. Confie em mim! Bolsonaro nunca irá tirar 8.5mi de votos (6mi+2.5mi de Ciro e Tebet). A picanha vai voltar!,;;
"519,1584179696790835200,,""Ontem fizemos """"picainha"""" com """"cervejinha"""" com a super live correndo no evento. Como de praxe os amigos dos filhos vieram, dos 6 q vieram, 3 eram bolso, 1 lula e 2 Ciro, viramos os dois votos do Ciro para Bolsonaro. 🙌🏻🇧🇷 A petista fechou os ouvidos e ficou com raiva."",";;
"520,1584179494922776577,,""Pai Augusto faz previsões sobre futuro de Lula, Bolsonaro, Tebet e Ciro";;
"Pai de santo jogou os búzios para saber o futuro de Lula, Bolsonaro, Tebet e Ciro. Em outra previsão, ele disse que o petista vai vencer o segundo turno  https://t.co/ttPW6jh5jv  #jornalistavitor"",";;
"521,1584170723433918464,,""ampanha de Bolsonaro mostra hipocrisia dos aliados do Lula: Janones, Ciro, Tebet, Alckmin, FHC e até Felipe Neto"; VÍDEO;
;;
"https://t.co/fmHYLDK7Qa"",";;
"522,1584170712717086721,,""ampanha de Bolsonaro mostra hipocrisia dos aliados do Lula: Janones, Ciro, Tebet, Alckmin, FHC e até Felipe Neto"; VÍDEO;
;;
"https://t.co/qp0j2L8fOG"",";;
"523,1584170698972405762,,""ampanha de @jairbolsonaro mostra hipocrisia dos aliados do Lula: Janones, Ciro, Tebet, Alckmin, FHC e até Felipe Neto"; VÍDEO;
;;
"https://t.co/vQc0vfiCa2"",";;
"524,1584170675731763200,,""ampanha de Bolsonaro mostra hipocrisia dos aliados do Lula: Janones, Ciro, Tebet, Alckmin, FHC e até Felipe Neto"; VÍDEO;
;;
"https://t.co/vQc0vfiCa2"",";;
"525,1584169986175643651,,""Ciro é gigante, tnto q seu silêncio o faz mt presente. O cara que iria morrer politicamente dpois do 1T por ñ pedir benção ao Lula.Conjurado por tda parte. poderia estar no 2T turno concorrendo com PT, se Bolsonaro tivesse fora do jogo. Mas o ego do PT sufocou qlq possibilidade. https://t.co/naDI0sf7Uc"",";;
"526,1584167300646973440,,""O desespero da esquerda pelo apoio de Ciro chega a comover... @tarcisiogdf em uma entrevista explicou a diferença... Bolsonaro criou líderes e entregou a estes o sucesso, Lula quis ser venerado sozinho e destruiu as grandes lideranças da esquerda... ";;
;;
"Onde Ciro está? https://t.co/HIn1WtgUld"",";;
"527,1584155872128688131,,""Ciro falando a verdade: a crise econômica foi gestada no governo Lula! Bolsonaro recebeu um país quebrado pela corrupção, sobreveio uma pandemia e crise mundial econômica por conta da guerra Da Ucrânia! #bolsonaroreeleito2022 https://t.co/oruT35CHt7"",";;
"528,1584153759915331584,,""Quem é Bolsonaro, Lula ou Ciro na fila do pão 🍞 perto da Michele Bolsonaro minha gente?";;
Essa mulher bota qualquer um no chão quando o assunto é fazer comício e discurso.;;
"Se fosse candidata já estaria eleita!"",";;
"529,1584152642955059200,,""Rapaiada bolsonarista, como vcs podem achar que dos 30 milhoes que não votaram no primeiro turno, pelo menos 10 milhoes votarão no bolsonaro? 😂 o Lula tinha 6 milhoes a mais, mais uns 3 milhoes pelo menos de Ciro e Tebet.. Vocês acham mesmo que 10 milhoes é facil? 😂"",";;
"530,1584143337149575174,,""Tô aqui pra passar pano ninguém. Crítico Lula e Bolsonaro pq acho os dois Corruptos, coniventes com a corrupção,  mentiroso e omissos.";;
;;
Se Ciro decidir subir no palanque com Lula, passará a receber minhas criticas tbm.;;
;;
"Repito, sou defensor de projeto e não de personagens."",";;
"531,1584140214033076226,,""Já passou da hora dos petistas usarem os cortes de Ciro denunciando Bolsonaro e chamando ele de bandido, já que Lula não faz isso.";;
;;
"Faltando debates e se calando Bolsonaro não será derrotado."",";;
"532,1584095303178731520,,""Carta aberta a Ciro Gomes";;
;;
"Querido Ciro Gomes, não adianta ser o mais inteligente e não ganhar eleição. Como pode perder pra Lula e Bolsonaro? Chega desse papinho de """"vou confiar na inteligência do povo"""" você é ingênuo ou o que? Deus não ilumina sua palavra."",";;
"533,1584046616373174272,,""Neymar nunca foi exemplo pra nada , já apoio um post de Ciro Gomes falando mal de Bolsonaro,agora que ganhou um perdão dele tá apoiando, mais lula vai mostrar tudo no futuro"",";;
"534,1584033986904743936,,""-Quem é o Presidente Bolsonaro?! Um cara que alavancou o Brasil e atribuiu todo o sucesso a sua equipe de ministério. Hoje sua equipe é reconhecida, grande parte eleita! ";;
"-Quem é Lula?! Um cara que se sente Deus, é o único que aparece e apaga quem está ao seu lado! Ciro, Marina.."",";;
"535,1584027727157305344,,""156M de Votos ";;
45,4M não votam em ninguém;;
110,6M de Votos válidos ;;
;;
*Nas variáveis:;;
-🦑 perde 5M de votos que vieram do Ciro no 1° Turno;;
-🦑 só conquista 3M dos 8M de Ciro e Tebet;;
- Bolsonaro conquista os outros 5M;;
;;
Bolsonaro: 55,4M (Válidos: 50,18%);;
"Lula: 55,2M (Válidos: 49,82%)"",";;
"536,1584023648754552834,,""⚠️ Não podemos esquecer ⚠️";;
________;;
"#LulaPresidente1⃣3️⃣ #LulaNoSegundoTurno #SimoneTebet #MarinaSilva #CiroGomes LULA PRESIDENTE SIMONE TEBET MARINA SILVA CIRO GOMES FORA BOLSONARO SONEGADORES COM BOLSONARO LIVE DOS SONEGADORES PEDÓFILO GENOCIDA BOLSONARO CENSUROU JANONES #EleNão https://t.co/FsqdGvpTF7"",";;
"537,1584016268507561985,,""Se considerar os votos válidos do primeiro turno, se o Lula manter seus votos e ganhar apenas 20% dos votos da Tebet, o Bolsonaro não ganha nem se ganhar todos os votos do Ciro e os 80% dos votos da Tebet."",";;
"538,1584012199013408769,,""Bolsonaro esse VAGABUNDO Bandido chama o Lula de Chefe de organização criminosa, vamos lá ,Michelle,Flávio,Edu,Carlos,Queiroz,Wassef as duas ex, Val do Açaí,Salles,Silveira, Onyx,Guedes,Milton, Lira,Valdemar,Ciro N.,Pazzuelo,Frias,Bia, Zambelli,Cid,Querem Mais ? #Lula"",";;
"539,1584011546040348673,,""Em 2018 disseram:";;
"Se Lula fosse candidato ganhava fácil essa eleição""""";;
;;
Quando Lula foi solto:;;
"Em 2022 vamos acabar com Bolsonaro facilmente. Vai ser Lula no 1° turno""""";;
;;
Realidade:;;
"Os petistas reconhecendo uma possível derrota e querendo atribuir isso a Ciro."",";;
"540,1584011414141747201,,""Vocês são muito iludido de achar q cirista só fala mal de Lula, vocês não tão nos grupos, cirista fala mal de cirista, fala mal de Bolsonaro, fala mal de Lula, fala mal do STF e de quem critica o STF, fala mal do Ciro, fala mal dos irmãos do Ciro, a gente foi feito pra reclamar"",";;
"541,1583997860873314306,,""""""A  sugestão é para que Ciro faça uma fala deixando explícita sua “mágoa” com Lula e o PT, mas defendendo explicitamente voto no ex-presidente petista contra o presidente Jair Bolsonaro no pleito deste ano.""""";;
;;
"Resista @cirogomes. Resista. https://t.co/FJfbEIvwwb"",";;
542,1583997059111473152,,vai se fuder o lula o bolsonaro o ciro gomes,;;
"543,1583996644437020672,,""👁️ ALERTA POVO BRASILEIRO de NORTE a SUL, ALERTA ELEITORES de CIRO GOMES, de SIMONE TEBET, de INDECISOS, VAMOS de #LULA ❤️ 13 ❤️ #PRESIDENTE na URNA e no seu 💓 sem medo de ser feliz no 2⁰ TURNO.";;
"https://t.co/LkzZ5rOjx3"",";;
544,1583992545583181825,,Tem gente falando q Ciro Gomes não ver Bolsonaro como ameaça a democracia; esquece q o Ciro alertava já em 2018 e quem não viu e até hoje não ver é o PT e Lula q continua brincando e apostado com a vida do povo.,;
"545,1583989897731284992,,""A quem estiver chegando esse video. Peço eleitor do Ciro, ou qualquer outro candidato. Sua que  isenção ou voto contra a pessoa do Bolsonaro, parece a voce um ato democratico e que te dará tranquilidade para cobrar depois. Lula e o STF juntos impossivel será o futuro democratico. https://t.co/mDRM4PvEUN"",";;
"546,1583983814157938688,,""Direita fascista que não quer assumir que é fascista: “Temos que fazer uma frente ampla para derrotar o Bolsonaro!”";;
;;
Lula junta de Amoêdo a Boulos, passando por Ciro, Tebet, Alckmin e Marina.;;
;;
"Direita fascista que não quer assumir que é fascista: “Não, não assim!”"",";;
"547,1583974164339179520,,""Se juntaram acabada toda pra derrubarem um sò homem.";;
Lula,Alkmin,Simone Tebet,FHC,Serra o PDT de Ciro Gomes.Vou dizer é uma cambada sò.;;
"Mas o povo é maior que todos eles vamos reeleger Bolsonaro presidente 22🇧🇷🤜🤛🇧🇷"",";;
"548,1583970470722162688,,""👁️ ALERTA POVO BRASILEIRO de NORTE a SUL, ALERTA ELEITORES de CIRO GOMES, de SIMONE TEBET, de INDECISOS, VAMOS de #LULA ❤️ 13 ❤️ #PRESIDENTE na URNA e no seu 💓 sem medo de ser feliz no 2⁰ TURNO.";;
"https://t.co/41Fg1FmEFg"",";;
"549,1583967721309425664,,""Que se dane o Lula, o Ciro, a Tebet, o Janones, a pqp.";;
Temos o DEVER de tirar o Bolsonaro do poder.;;
Agora. Já. Urgente.;;
"É votar 13 sem pestanejar."",";;
"550,1583965867422818305,,""A pessoal da equipe do Lula falando que já esperava 1% a mais do Bolsonaro na margem de erro nas pesquisas e que eles tinham uma estratégia forte pra essa semana na campanha, eu tô achando que o Ciro sumiu esse tempo pra ser a cerej do bolo nessa porra, TOMARA!"",";;
"551,1583964998342057984,,""se fosse possível, Ciro Gomes aceitaria substituir o Lula nos debates com Bolsonaro.";;
;;
"Né possível que agora é o Bozo que quer """"debater"""", o que não fez em 2018."",";;
"552,1583962412188770304,,""14) “E se os votos de Ciro, Tebet, Branco e Nulos forem em peso pro Bolsonaro?”";;
"Vamos aos fatos: Ciro e o PDT já declararam voto em Lula e Tebet está em plena campanha, além disso todas as pesquisas apontam que a maioria dos eleitores de Ciro e Tebet declaram migrar para Lula."",";;
"553,1583962223382142979,,""13) “Mas se tivermos uma grande abstenção Lula perde!”";;
"Mesmo se projetarmos uma abstenção recorde de +4% no 2º tuno, e dentre esses novos faltosos 70% for de Lulistas, isso só tira 1,4mi da diferença. Bolsonaro ainda teria que receber 74% dos votos brancos, nulos, Tebet e Ciro"",";;
"554,1583960215774711808,,""Não fosse a campanha agressiva e vulgar do PT contra o Ciro Gomes, Bolsonaro teria virado o primeiro turno na frente. Cirista que vota em Lula tem vocação pra corno."",";;
"555,1583958738083323904,,""Cêis percebem que os Ministros do @jairbolsonaro  elogiam @LulaOficial ?";;
;;
Obrigada, @ciro_nogueira !!!!;;
;;
"https://t.co/eoJxSIaNfo"",";;
"556,1583958524086087680,,""Na pior das hipóteses, com Bolsonaro herdando 100% de todos os votos do Ciro e dos outros 7 candidatos do primeiro turno e 60% dos votos da Simone, ainda assim Lula ganha do bozo de 50,04% x 49,96. ";;
;;
"Vai dar LULINHA 🦑⭐️"",";;
"557,1583958181130403841,,""Falam da influência do TSE nas ações atuai, mas não falam das interferências do Bolsonaro na PF durante o governo! É isso, só criticam o que convém! Vote Lula! Ele podermos cobrar! Bolsonaro, não sabemos! 13! Se não votou, vote, se votou em Ciro, vote 13, votou Tebet, vote 13!"",";;
"558,1583951587390590976,,""Tudo bem um jogador apoiar um candidato político, desde que o candidato seja entre Lula, tebet, Ciro ou qualquer outro. Apoiar Bolsonaro é apoiar o descaso. Sujeito contrário a política, nefasto que só atrai a sua volta pessoas com as mesmas características."",";;
559,1583947687015043072,,Votei na Simone e minha esposa no Ciro. Essa live fechou o caixão do Lula! Nós dois vamos votar no Bolsonaro #BolsonaroReeleitoEm2022,;;
560,1583947449399640064,,Bolsonaro ganhou aqui em Tk com pouco mais de 1000 votos ... espero que quem foi na Tebet e Ciro vá de Lula  ! Não se iludam com carreata ... deixem eles gastarem gasolina atoa kkk,;;
